y,x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,x.11,x.12,x.13,x.14,x.15,x.16,x.17,x.18,x.19,x.20,x.21,x.22,x.23,x.24,x.25,x.26,x.27,x.28,x.29,x.30,x.31,x.32,x.33,x.34,x.35,x.36,x.37,x.38,x.39,x.40,x.41,x.42,x.43,x.44,x.45,x.46,x.47,x.48,x.49,x.50,x.51,z.1,z.2,z.3,z.4,z.5,z.6,z.7,z.8,z.9,z.10,grp,time
4.31179973,1,1.440868787,1.672138702,-0.621139094,0.399047672,0.18813966,0.660971784,2.114597163,1.824173599,1.681970171,2.100659966,1.2934989,-0.400557613,1.474504411,1.654425763,1.356689175,-0.75667798,0.08492028,0.005553222,2.29707905,1.145783619,2.184674141,1.478492365,1.763019401,1.50170996,1.422688353,1.249165709,0.255770864,2.724101555,0.347815006,-0.633399741,0.839052841,2.619164213,0.143219485,0.612742111,2.117434919,0.595937486,2.346512641,1.78748769,-0.398215767,1.479771694,1.686841345,0.84167453,1.333160011,1.464567765,1.589556558,0.552505628,0.698286732,0.231575169,0.852886937,2.238831836,1,1.440868787,1.672138702,-0.621139094,0.399047672,0.18813966,0.660971784,2.114597163,1.824173599,1.681970171,22,3
7.984192123,1,1.134714893,2.553071032,1.607732843,1.045935677,0.819535206,0.989038742,1.672167331,0.909858279,-0.456672215,-0.815417946,2.086727145,0.46915756,1.457230958,0.378491341,0.569929902,2.356652943,0.275403169,-0.090654485,0.574265028,0.050050474,1.269003129,1.754455451,0.78056836,1.480797893,1.833212373,-0.864244662,0.545030027,0.352373379,0.970710623,-1.966676603,-1.049544236,1.230204428,1.326580825,0.300018222,0.164189683,1.973103241,1.33548081,-0.050270152,0.443965514,0.178811964,-0.45811609,1.275505552,1.226963264,1.818585996,0.638274614,1.183351257,0.232451417,0.666046786,0.824177437,1.052246316,1,1.134714893,2.553071032,1.607732843,1.045935677,0.819535206,0.989038742,1.672167331,0.909858279,-0.456672215,23,1
7.998296383,1,0.975234373,1.527415661,0.585432313,1.913460734,2.081386161,2.158075493,0.034572353,0.42584948,1.375833492,0.896605309,1.626014981,-0.446825558,2.310058743,0.384607222,1.545086027,0.974546072,-0.418047268,0.067713245,1.624686167,0.392416739,-0.960711102,-0.555382008,1.27596727,1.963223589,0.778218102,0.282629791,1.991168224,2.314151056,0.377681594,0.376692114,2.177528983,3.232058917,1.953464949,0.709753986,0.493141136,0.803328343,1.121424047,1.617110209,1.288393498,-0.126163789,2.877423437,0.181385579,0.487693142,1.159739938,-0.198672529,0.053198506,-0.39778917,1.339315035,2.061479215,1.339681621,1,0.975234373,1.527415661,0.585432313,1.913460734,2.081386161,2.158075493,0.034572353,0.42584948,1.375833492,23,2
3.870228453,1,0.104705616,1.473051231,-0.752200674,1.286823721,0.319282462,2.394641636,0.120933467,1.415114094,0.804352213,0.106015678,2.259654458,0.45522753,1.350208861,1.203695264,0.340192664,-0.266932839,2.061730351,0.829779202,2.194216728,2.71283068,2.068728306,1.758171728,2.310162691,2.206479568,1.934281329,0.130649921,-0.054056738,1.190543734,0.927345281,1.690105369,0.470294312,0.81020459,1.112656059,0.097677332,-0.82947617,1.017523538,2.399343984,3.707893641,0.606269333,1.356918432,0.842219813,-0.025679439,1.435008008,1.905728446,-0.117328138,1.322561451,2.322600908,1.328292706,0.899570704,0.890544628,1,0.104705616,1.473051231,-0.752200674,1.286823721,0.319282462,2.394641636,0.120933467,1.415114094,0.804352213,23,3
7.983735923,1,0.509527965,1.574575776,2.062215715,0.803285887,-0.741935089,0.283779362,-0.300810361,-0.326060233,0.128723521,0.913899445,1.099131634,0.65623306,0.672728929,2.143528931,1.221617669,1.576269391,-0.516026884,0.945443456,2.071801261,-0.428401918,1.903941673,1.820472907,1.717153122,0.815809188,-0.69475445,1.533166977,0.885756719,-0.164489638,0.393815874,2.571162914,0.544743962,1.512015023,1.355589455,0.285749337,0.120022359,1.669839808,3.130418364,2.004839848,-0.199674836,1.685067422,0.302229519,-0.198240493,1.746341988,-0.890737696,1.297707491,0.340728569,2.077651224,1.877917255,-0.820833438,1.18313881,1,0.509527965,1.574575776,2.062215715,0.803285887,-0.741935089,0.283779362,-0.300810361,-0.326060233,0.128723521,24,1
5.380762303,1,0.814277796,1.233031838,-0.446394229,1.622012924,1.501253798,0.545521927,1.251697186,1.006634697,0.399770592,0.115665417,3.681169538,0.663471534,1.374543054,1.110415349,0.442740512,1.324357358,1.04074726,0.781401619,0.41107782,0.271113345,-0.567396836,0.127055958,0.611807246,-0.933623069,1.200331508,-0.107175889,-0.912410718,0.05105049,1.544587635,0.669228513,0.702777233,1.688407451,0.084953946,1.038789424,0.699011632,2.740221691,1.488858839,0.109902289,-0.672130237,0.593871983,2.142584216,1.438265563,-0.073490529,-1.307086879,0.9212288,1.629639188,1.683592647,2.261189208,0.964588264,0.209412751,1,0.814277796,1.233031838,-0.446394229,1.622012924,1.501253798,0.545521927,1.251697186,1.006634697,0.399770592,24,2
4.750567187,1,0.365728504,-0.338986337,1.16205248,0.051977621,-0.01691269,0.777554842,1.187902147,1.58788252,-0.55492523,1.746681354,1.610094816,0.584342954,0.043445599,1.49894491,0.550501684,2.95969411,0.447753437,1.579801122,1.77569643,3.430006522,1.878885087,0.910905249,2.601966621,1.458340452,0.224001399,2.175772104,1.982792326,0.137153898,0.565604122,2.248675925,0.875252201,-0.635836782,0.04413327,1.166793725,-0.019375522,1.583872084,0.614059086,0.160283872,1.785982027,1.51287039,0.847442327,0.5431212,1.286966732,-1.358754078,0.830405879,0.862033636,-0.078211952,2.39349635,0.302589424,0.134183959,1,0.365728504,-0.338986337,1.16205248,0.051977621,-0.01691269,0.777554842,1.187902147,1.58788252,-0.55492523,24,3
6.00056703,1,1.429648328,0.455451086,-0.206337719,0.058098389,2.244314241,2.604906179,1.918367891,1.386829497,2.158816891,1.44976869,-0.920929427,-1.408325969,1.08369657,-0.011673028,4.453324257,0.681203602,0.777325508,0.41985985,0.695792224,0.66098608,1.614666699,2.454517668,0.749362276,3.044376003,0.286829262,2.759996664,1.218321783,0.761284752,-0.253747883,-0.786100376,1.59045426,1.445374404,0.617744964,1.760321072,1.036062868,0.661697413,0.531135007,1.28726403,2.283457485,-0.473501076,1.54018498,1.417343807,0.412276027,1.235638933,0.584208013,0.575847606,2.51361535,0.662796433,1.112101123,1.602059418,1,1.429648328,0.455451086,-0.206337719,0.058098389,2.244314241,2.604906179,1.918367891,1.386829497,2.158816891,25,1
8.506973028,1,0.371888089,1.844525328,-0.531898998,0.450744796,2.379524024,1.223981988,0.960124418,2.572094327,2.296118722,-0.657099242,2.203254073,3.675257394,-0.652051523,0.473181941,-0.280584225,0.28399786,1.200349629,-0.411622706,0.919748837,-0.043972545,0.973173982,0.536468679,1.162846246,1.363437839,0.785339833,1.887667586,0.497276753,-0.071961859,1.001011446,0.484452298,1.125823655,1.737409986,2.992360813,0.490067636,0.024863769,-0.187560397,1.705948635,1.932294692,0.251818122,0.821181569,0.783555665,-0.369706823,0.724123397,-1.13737976,1.074722048,0.327574194,1.508043652,1.601181951,0.742863154,1.507265405,1,0.371888089,1.844525328,-0.531898998,0.450744796,2.379524024,1.223981988,0.960124418,2.572094327,2.296118722,25,2
4.084858287,1,1.857955001,1.21625172,0.131053058,-0.241547831,1.926028954,2.3971292,0.709519178,0.040456117,1.120051139,1.627732159,0.255348106,0.962087968,0.884998738,2.312480655,2.90637348,2.119714204,0.287622357,2.181323168,0.211026479,0.720008154,1.238766605,2.169293437,1.368405392,1.437374937,0.288350554,0.914014782,1.897938523,-0.312450463,-1.133998303,1.355134831,2.586120378,0.685674227,1.859831648,-0.081110665,-0.320992396,0.502154176,0.114602587,1.10785485,0.762032158,1.662005904,0.869929973,0.445461499,0.099336058,1.426833455,0.075464086,2.388277895,-0.644125028,2.960570232,0.194659913,1.305758724,1,1.857955001,1.21625172,0.131053058,-0.241547831,1.926028954,2.3971292,0.709519178,0.040456117,1.120051139,25,3
2.643375305,1,-0.390351876,1.738981536,0.217443421,-0.200460285,1.475452783,0.515741858,0.833087836,0.563379964,1.561154679,0.451628019,2.091904671,-1.094808657,1.003334262,-0.086606704,1.167136043,1.254746759,0.473608001,1.164685167,1.221081741,2.422815643,1.356120742,-0.252186538,0.546842619,2.040864188,-0.882339107,1.894153726,-0.852788738,-0.150676261,2.5802498,0.546626559,0.172337171,0.264691316,2.037353798,0.635349819,1.048278033,0.261651109,0.379034529,1.944694785,1.392258026,0.861079974,1.322138402,2.501509936,0.620389911,-1.059833665,1.252050895,0.143043486,1.376928114,0.132156449,0.960313785,0.825611659,1,-0.390351876,1.738981536,0.217443421,-0.200460285,1.475452783,0.515741858,0.833087836,0.563379964,1.561154679,26,1
7.161809456,1,1.213809647,1.093569007,0.480248787,0.932525076,0.340630487,0.118630286,2.546552343,0.45184407,1.011269148,1.784389644,0.942917678,1.688939936,0.984602725,2.377797726,-0.90236554,0.007909422,1.247870088,2.062744709,0.366215125,1.381119633,1.629293504,1.800432796,1.116491336,2.331791471,0.728984547,1.679809175,1.767112287,1.317353357,0.7271184,0.685469706,0.419146526,0.222328317,3.432307231,1.499187683,0.594484703,1.574269671,2.116237937,1.367264139,1.68525891,0.318482242,2.408810873,1.209001122,2.282228143,1.305382165,-1.508247887,3.304977582,2.004019714,0.64922007,-0.539681086,-0.592424817,1,1.213809647,1.093569007,0.480248787,0.932525076,0.340630487,0.118630286,2.546552343,0.45184407,1.011269148,26,2
5.96321155,1,0.519179419,-1.470188798,0.056654346,1.226011656,1.562785101,1.075179851,1.31378167,0.218874878,0.029098248,1.273425153,2.027997898,1.583841699,1.588829684,0.262644253,1.308338118,2.001701454,-1.277978446,-0.168159061,2.397162038,1.105134222,1.825178178,-1.093899317,0.591975725,2.834000873,2.016253189,0.093101481,1.505646618,1.132049059,1.6860792,2.933039755,1.480013302,2.777540224,0.978627384,1.008535055,-1.366032692,1.400294651,1.290942306,1.454258976,0.008990896,-0.439240647,2.404584824,0.49859568,-0.860845709,1.95850256,-0.105929166,0.186317254,-0.262392522,1.825062711,2.793767711,1.538715821,1,0.519179419,-1.470188798,0.056654346,1.226011656,1.562785101,1.075179851,1.31378167,0.218874878,0.029098248,26,3
8.805810939,1,0.572531564,0.745364845,-0.136199356,1.498308299,1.389589794,0.408279662,-0.101043989,1.072491279,0.49568839,0.821600354,1.361644855,2.065335181,-0.519293089,1.528301149,0.62849091,0.846548884,0.147695961,1.600135029,-0.379590165,1.146375787,1.95233855,-0.451123321,0.293258601,2.288991284,1.727994766,1.068500347,1.012477025,0.061378468,1.538827809,1.28671771,0.170435711,0.51811518,2.409977788,1.735019494,-0.094035456,-0.946288276,1.646099715,1.89239294,2.454635533,0.179275988,-0.345783631,-0.123418779,1.129115464,2.251705631,-0.45686581,0.920123819,0.96699242,0.666246132,-0.014146701,0.050817279,1,0.572531564,0.745364845,-0.136199356,1.498308299,1.389589794,0.408279662,-0.101043989,1.072491279,0.49568839,27,1
10.95147422,1,1.429213413,0.167853626,1.347808527,1.188223416,0.208693054,2.836204773,1.497794034,0.681625154,0.773896954,-0.169101791,0.596031939,-0.621419559,1.535127442,0.539654888,0.017716533,1.828703137,1.221053152,1.13873074,-0.720770382,0.551908398,0.608733454,0.678909551,3.351819235,0.210200165,-0.117777803,0.899373082,-0.015685942,2.555886099,1.446494683,-0.178821476,1.306035978,1.265859105,-0.998338308,1.970398524,1.337247074,-0.219949571,-0.705652731,1.134136834,1.10598605,1.521706974,1.636480904,0.112534485,1.120998793,1.177284376,1.021966252,1.130760366,0.293344488,0.617248021,0.828001292,0.290597713,1,1.429213413,0.167853626,1.347808527,1.188223416,0.208693054,2.836204773,1.497794034,0.681625154,0.773896954,27,2
9.402228789,1,0.095354124,2.122285207,2.519964623,1.24673402,1.269244824,-0.45503379,1.615113316,0.535309277,1.059256864,0.58969704,0.734742432,3.874423208,1.301610457,2.111155998,0.992508659,1.227359789,0.654541834,1.825856342,1.611945472,-0.839330128,1.592740141,0.944308673,1.494563157,1.542047462,2.310247696,0.320605397,0.000850024,1.175407189,0.642318373,-0.674103838,1.548687335,-0.691687291,0.646506663,2.176229406,2.160439439,0.675009889,-0.225245713,1.429579353,1.90625449,0.500818433,0.82710696,0.929494895,3.211323937,1.190712681,-0.012463551,3.407909943,1.798609416,2.064865982,0.948044654,0.641374585,1,0.095354124,2.122285207,2.519964623,1.24673402,1.269244824,-0.45503379,1.615113316,0.535309277,1.059256864,27,3
5.820495568,1,0.148921373,2.964648984,1.165228035,1.009010845,0.241238868,1.404133451,1.26896575,0.256873295,0.596559667,1.548962406,-0.022295379,0.092874423,1.433746808,1.459351442,0.27733694,0.554033663,3.193054192,2.712377614,1.198927391,1.266594534,0.355666977,0.21157296,1.031874937,2.165534493,1.023354349,1.387958591,2.240060196,0.796987106,1.359452077,1.19257592,3.070129382,3.582526752,2.704876416,-0.690052967,1.836656047,3.24964823,-0.498602786,0.37584543,1.342211383,0.342557406,1.67885609,0.754060681,0.762695028,0.313081174,-0.476936429,2.212152444,0.144210056,-0.483285577,0.581279937,0.747933866,1,0.148921373,2.964648984,1.165228035,1.009010845,0.241238868,1.404133451,1.26896575,0.256873295,0.596559667,28,1
1.944197546,1,0.378240781,1.130720211,-0.233047548,0.260788524,0.322689322,-0.611439071,1.054241861,0.661078299,1.188901927,2.512595902,0.377984663,0.320179791,0.248493076,1.99625481,0.786506733,1.468709308,0.734884979,0.770521543,2.576982017,0.955946644,2.246597186,1.193658179,1.019301555,2.412672241,0.655485613,0.953446661,2.300789335,1.019175788,1.872247056,1.205186763,1.790061743,0.965704797,0.663900817,1.037599621,-0.393961951,-0.613156657,1.414245273,1.312095175,1.494559801,2.218481678,1.379339101,1.524823079,0.140790372,0.54669309,0.047004561,0.358434894,2.139526347,-1.08765192,-0.99633497,2.274774954,1,0.378240781,1.130720211,-0.233047548,0.260788524,0.322689322,-0.611439071,1.054241861,0.661078299,1.188901927,28,2
5.093719069,1,-0.132936367,0.531432629,1.940876905,0.42711376,-0.001300594,0.549740615,-0.229428239,1.745754141,-0.348403519,-0.709668342,1.643886406,-0.111540869,1.492913966,0.549181134,2.417601132,0.680518317,0.345073643,-1.090793694,-0.16104578,1.24146287,0.807246075,-0.43692723,0.576986627,2.082767601,1.579523864,-0.029098645,1.703284534,1.787893088,0.933967444,-1.553252172,1.039751443,2.522265872,2.259785092,1.16503547,0.122686246,1.012096588,1.003013697,0.735964911,1.278924292,1.691736119,0.412541117,1.134661473,0.55747989,2.008120288,1.289685336,0.825014004,2.564570109,1.818426796,0.239837409,-0.349544778,1,-0.132936367,0.531432629,1.940876905,0.42711376,-0.001300594,0.549740615,-0.229428239,1.745754141,-0.348403519,28,3
5.766808797,1,0.950928931,-0.511039871,0.390569622,1.846814302,1.21337295,1.31429495,0.3228825,1.498821815,0.48521413,0.20813777,1.942871687,-0.461150285,-0.674384239,2.025831411,1.570443876,2.02859397,0.213132029,1.899900032,0.66605233,0.885563279,3.302165897,0.0944314,0.908807272,2.785680391,1.229748373,1.146772877,0.521605278,2.061284143,1.007261184,0.572177449,0.542227682,-0.825044596,1.075361611,2.295549813,1.517913427,-0.224813573,0.03748834,0.999472656,1.65763761,2.227118189,1.198987235,1.567469245,1.518609469,1.458474058,2.063440047,1.234014167,1.773292467,1.153129667,1.88212327,2.943401559,1,0.950928931,-0.511039871,0.390569622,1.846814302,1.21337295,1.31429495,0.3228825,1.498821815,0.48521413,29,1
1.062753704,1,1.14868525,-0.108048445,0.158040315,0.68824463,0.623978769,1.852483949,-0.327900097,3.074903461,1.318796131,1.778384698,1.130243018,3.447275514,0.845938086,1.594157987,0.772543237,-0.042384291,2.590861028,2.4193589,3.192950375,0.879896704,0.065409495,-0.591936503,2.330795513,2.059042367,0.465469512,-0.505966644,2.146208266,-0.291627503,0.812995659,2.7967459,0.624284308,-1.252364901,1.732258327,2.27386531,0.518747872,0.520061997,-0.050254839,2.027475233,-0.015654079,0.247689837,0.273707905,0.69224707,1.653660229,-0.046815183,0.175239399,0.754582205,2.490811417,1.065055541,1.292054514,2.011074688,1,1.14868525,-0.108048445,0.158040315,0.68824463,0.623978769,1.852483949,-0.327900097,3.074903461,1.318796131,29,2
5.62503936,1,-0.70072004,2.281020904,1.99231789,0.739743147,1.239072446,1.991208673,1.88790356,-0.199116252,1.259527078,-0.046136257,2.124826123,0.469563968,-0.608144454,2.346199078,1.374876684,1.267812046,-0.204442501,1.693039416,1.641910151,0.217037444,-0.477106914,2.389108959,0.447139087,0.777941467,0.495863089,-0.001980598,-0.006892683,0.849877883,0.934674162,1.452421798,0.718164981,2.144361997,0.693907794,1.475671739,0.123854712,-0.13694434,1.148050621,2.235940101,1.172761914,0.895911997,1.53987394,-0.673627818,0.325465181,0.977127895,1.418147399,3.925072254,1.260796786,1.673433379,-0.545020794,0.28095494,1,-0.70072004,2.281020904,1.99231789,0.739743147,1.239072446,1.991208673,1.88790356,-0.199116252,1.259527078,29,3
6.458767031,1,0.819328527,0.883644375,0.792218502,1.940814434,0.948052103,-1.644181038,1.170368299,1.504774279,1.48905625,1.13483047,1.009460247,1.422546782,1.536773462,-0.616276694,2.276348075,1.671903373,1.276053355,2.262309903,1.520813807,0.072475033,0.433838795,1.181600976,1.656496919,0.62982733,0.250571285,-0.098681359,1.727626586,-0.293830593,1.035021439,0.307744291,0.556097642,2.292260142,-0.217993987,0.728603588,0.416806059,-0.508390824,0.777720151,2.265683538,0.148413152,0.706693388,0.057620262,-0.420260937,0.871630287,1.48266996,-0.949867603,0.540439473,0.841534466,0.911395187,0.426306923,1.860245582,1,0.819328527,0.883644375,0.792218502,1.940814434,0.948052103,-1.644181038,1.170368299,1.504774279,1.48905625,30,1
9.32665187,1,0.277567721,-0.227541703,1.439918891,2.454803082,1.631156131,0.522225427,0.450179396,-0.275918421,2.300378238,1.228787223,-0.602599495,0.189944394,1.312107114,1.869355628,-0.347236552,0.966410482,-1.101185009,1.220899294,1.176641566,1.058053644,1.955893892,1.684270642,-0.183743418,0.574381739,1.117760213,-0.264585783,0.996851376,-0.904049239,1.408237032,1.259231367,1.504760851,0.25296106,-0.43362905,0.941077748,1.226138723,0.69437811,2.110415007,1.881842996,1.697167215,0.318221599,0.491771092,1.595682862,1.978798774,1.941482379,0.882933283,0.839403952,0.328867368,2.137595832,2.353443148,0.691465371,1,0.277567721,-0.227541703,1.439918891,2.454803082,1.631156131,0.522225427,0.450179396,-0.275918421,2.300378238,30,2
3.25775076,1,0.599812841,0.627257212,0.63034572,-0.258213987,1.344140798,2.281478722,1.119859801,0.924202653,-1.288578502,2.408847835,-0.231286027,0.945013332,0.464448466,1.746643267,0.742837677,0.826671241,0.292906562,0.111886743,1.309260802,1.697814429,1.639521961,1.723193454,1.610624502,0.331822434,2.015517453,0.94352559,1.933754658,1.058015244,0.612097062,1.631914842,0.258275897,0.89414373,1.14707834,1.305022132,0.73789465,2.416085409,1.277314235,1.96608281,0.730624396,-0.141955523,1.518756214,-0.234317786,1.563629195,0.026301961,1.191871461,1.560325728,1.259278766,1.950358337,0.687018086,0.43810688,1,0.599812841,0.627257212,0.63034572,-0.258213987,1.344140798,2.281478722,1.119859801,0.924202653,-1.288578502,30,3
8.066718234,1,1.445245396,1.751580557,-0.594566356,2.709079194,0.170125175,1.816762463,0.834117469,0.96744071,1.163577287,1.285807379,0.539894357,-0.100680459,1.149669209,0.641081441,1.874343356,1.363094583,1.69682813,2.415606224,0.300997173,-0.85557269,-0.543938471,1.780251978,-0.047894445,1.093850739,1.192046332,1.293880797,0.216299502,1.755556887,1.470546079,0.063243793,0.283886572,0.619391776,2.881619576,1.659730226,0.349317948,0.511513028,-0.301431791,-0.108992415,1.676265408,1.63907559,0.831334236,2.433596427,1.636869575,1.081974388,1.527556966,0.530437923,-0.11811993,2.171450453,2.961686518,3.239755472,1,1.445245396,1.751580557,-0.594566356,2.709079194,0.170125175,1.816762463,0.834117469,0.96744071,1.163577287,31,1
2.750791434,1,1.34198757,1.112107144,0.140239819,0.153784296,0.488271159,1.874552748,1.304874876,1.625594618,1.074506315,1.742814778,0.50586303,-0.271618694,1.009982526,0.078886169,1.589949279,1.176364875,2.755086633,1.303465703,-0.350215407,1.580971073,1.870987882,1.348182593,0.661577659,0.823425802,1.959241964,2.334934684,0.08048387,0.97885951,0.864517652,0.560637362,0.145590971,-0.173559581,0.389454663,-0.132331967,3.554667987,2.071985975,0.849433286,1.758990873,0.720969129,2.529028208,1.609450578,0.0979757,0.13972965,0.491404529,0.991342172,2.372805719,2.128665778,-1.155548841,1.825265516,1.501639012,1,1.34198757,1.112107144,0.140239819,0.153784296,0.488271159,1.874552748,1.304874876,1.625594618,1.074506315,31,2
7.144446224,1,0.884703073,1.513920436,1.602310029,0.973448479,1.160483699,1.623566537,1.898534427,1.335986984,1.136012784,0.199215394,0.562504745,0.283044962,1.761644795,0.704202119,-0.488558123,-0.989919314,1.857092233,2.334097035,0.545559822,2.573355458,1.045912991,-0.23766228,2.425505742,0.903323794,2.482049292,0.636329097,2.741107611,0.367834998,1.098023421,0.326200951,-1.316739269,2.355011565,2.828314136,3.298559107,-0.009953717,-0.166580392,1.157210958,0.028892288,1.65165268,0.094138714,0.622172432,0.197916086,1.239604716,-0.376471556,0.594640938,0.138323677,1.534168282,4.570589841,0.238701914,0.926123697,1,0.884703073,1.513920436,1.602310029,0.973448479,1.160483699,1.623566537,1.898534427,1.335986984,1.136012784,31,3
9.637716682,1,2.179903661,0.792618322,2.147543432,0.084528253,0.372893089,1.128513244,0.487078359,0.875125118,0.897017379,1.325220612,1.498236316,1.496363548,0.860225527,0.788380935,1.576758676,-0.062114896,0.58290404,1.704968713,-0.356636232,0.063849423,-0.81661198,0.916939351,0.629755894,1.639795362,1.886180726,1.046745717,0.421432518,1.936773152,1.85282116,0.207385529,-0.092545675,1.777223836,-0.144422907,0.087669638,1.627129311,1.487325473,2.025405107,0.187040448,1.735619415,2.36517555,0.802333991,-1.115899744,1.604173159,-1.037163353,1.624273258,0.571721377,0.476639801,0.560725152,1.026774125,2.014674036,1,2.179903661,0.792618322,2.147543432,0.084528253,0.372893089,1.128513244,0.487078359,0.875125118,0.897017379,32,1
5.567036824,1,-0.06502686,-0.208967965,3.245168577,-0.049827687,0.578890744,-0.102988327,1.891453431,1.553028004,1.631618309,0.51089838,1.762663706,1.299761667,1.279045418,1.874220658,1.490325015,-0.464921132,0.488363769,3.111026866,-0.07911441,1.05703485,1.987095574,-0.327943534,1.047954163,1.00445299,0.08434052,1.084452824,0.493465041,2.691260745,1.979630858,0.839412958,-0.775804972,2.735476436,0.535444682,2.382730154,1.251765782,1.738151078,2.239454754,1.753741784,0.855411245,1.321976144,1.319906733,0.201248114,0.907560265,0.320934484,1.140125696,0.518068307,1.350065456,-0.643372536,2.204579857,1.011305983,1,-0.06502686,-0.208967965,3.245168577,-0.049827687,0.578890744,-0.102988327,1.891453431,1.553028004,1.631618309,32,2
3.233605557,1,0.813734063,0.742048635,1.12119276,-1.01735224,1.1215383,2.021306604,-0.478398441,1.712814951,-0.632236629,-0.183342352,0.065553846,1.426982632,1.026827833,2.098370997,0.07783954,1.781763193,0.72885878,2.41809664,-0.243380643,1.044850339,0.988941026,1.466863773,-1.609584133,1.089067639,1.238742672,2.72537478,0.736945664,1.091965554,1.253811075,2.696968375,1.607480284,0.406330329,1.095880364,2.267867967,1.940777133,1.162812065,-0.259333402,0.738081262,0.142722611,2.517659707,0.452218679,1.451906827,0.768868959,2.10776211,1.282018571,1.251833641,-0.878419648,1.636405579,2.810830083,1.539712059,1,0.813734063,0.742048635,1.12119276,-1.01735224,1.1215383,2.021306604,-0.478398441,1.712814951,-0.632236629,32,3
5.491911817,1,1.146689638,1.812483808,1.0688051,0.687670788,1.101119852,1.88508611,0.52687171,2.644890344,1.649011903,2.667048262,1.497140607,0.640292844,0.351322834,1.286220571,-0.12841341,1.842681117,1.178636531,-0.1399799,1.087536999,0.897163757,0.271833551,0.545219718,0.525665667,0.367585247,2.612873575,-0.101657425,1.465358051,0.995823487,1.434113823,2.043403917,1.158756846,1.11185687,0.204355058,0.915458218,0.380247281,1.367168572,-1.607662367,2.475473009,-0.138094806,1.532965697,-0.855245818,1.29713083,1.353809767,1.95863032,0.250608502,-0.694627181,0.727510726,2.099382604,0.175594729,1.349663279,1,1.146689638,1.812483808,1.0688051,0.687670788,1.101119852,1.88508611,0.52687171,2.644890344,1.649011903,33,1
10.25218076,1,0.652376035,1.21558766,2.063273914,1.868836671,1.216647343,1.50724112,1.577623228,1.190255439,0.225914517,-0.096494331,0.346544716,-0.008923795,0.396637607,0.975407826,0.254281261,0.320684495,0.290063003,3.892773405,0.352783267,3.069460161,0.331454046,0.788258429,1.237407503,1.713315146,-0.031139308,1.478895877,0.711750678,-0.24112364,0.177146605,1.019913237,3.780598361,0.18152347,2.638008215,1.504579782,1.409327842,0.991709205,2.166328855,1.086536696,0.48818386,1.239804388,0.86765345,2.726100674,-0.324515357,-0.935234352,1.827527397,1.152602732,-1.350881963,1.547722257,1.634978733,1.271854717,1,0.652376035,1.21558766,2.063273914,1.868836671,1.216647343,1.50724112,1.577623228,1.190255439,0.225914517,33,2
5.246580343,1,1.114135726,0.587167066,0.06925219,1.322112626,0.128573191,-1.958902903,1.33874792,0.950991637,0.611150994,0.450695975,0.421510862,-1.024232552,1.398123196,2.244440305,1.682097019,-0.036586151,1.62383457,0.040375258,0.172615207,0.279502522,1.495061285,1.269761971,3.153689025,2.282834916,-0.351608112,0.808058419,-1.093419618,0.469436275,2.485154618,0.702123917,0.000869591,-0.253559947,0.215838463,0.805000523,1.716385263,2.268073411,2.939790483,1.523741174,1.282941395,2.925233716,1.365536708,0.351387442,0.61004721,-0.172785968,2.353792799,2.164982923,0.615720136,1.558943808,-0.164809649,0.288531163,1,1.114135726,0.587167066,0.06925219,1.322112626,0.128573191,-1.958902903,1.33874792,0.950991637,0.611150994,33,3
7.968293078,1,0.59128037,0.969128526,0.02229255,0.972608924,0.958307928,0.694216925,2.108476011,2.007670934,1.078743158,-0.082465155,0.381555556,-0.601697617,-0.397727394,1.856706787,-0.164913696,0.376251424,0.784795024,2.004852747,2.276004699,0.39458401,1.2771752,1.648842387,2.90557498,0.645147648,-2.145211671,1.206506411,0.31607901,0.795841444,1.486658768,0.394866252,-0.889578464,1.718832722,0.421826523,1.184143675,2.416172338,1.183905768,0.878038263,1.422909271,1.414276756,2.536251686,1.867015901,3.047036621,2.25672068,0.853147359,1.384944719,0.308966206,1.394295268,0.739649054,0.674278698,0.837380895,1,0.59128037,0.969128526,0.02229255,0.972608924,0.958307928,0.694216925,2.108476011,2.007670934,1.078743158,34,1
10.8639598,1,3.081629675,1.734981552,1.02589446,0.137728926,2.256567829,0.458783139,1.58396072,1.285563879,-0.122477463,-0.136050082,2.587502544,2.423488442,0.782195235,-0.18876283,0.351495487,1.046979443,0.68250216,1.209678667,0.280590988,0.071177993,0.130718643,3.078062657,1.710507473,2.072143278,0.771000898,0.925499286,0.347945391,1.591946239,0.718261039,1.401150286,0.445696959,0.681338552,-0.27609766,1.077686348,1.050727794,1.555464159,1.084072739,-0.394062571,0.749202323,-0.242117329,1.122515943,1.866702725,0.627414224,-0.529587683,1.251994729,2.649375357,0.18497254,0.278307657,1.316544554,0.559475369,1,3.081629675,1.734981552,1.02589446,0.137728926,2.256567829,0.458783139,1.58396072,1.285563879,-0.122477463,34,2
